Time	total	bad	good
2023-06-23 02:20:00	0.8790923076923077	0.0	0.8790923076923077
2023-06-23 02:21:00	0.8932615384615384	0.0	0.8932615384615384
2023-06-23 02:22:00	0.9074307692307693	0.0	0.9074307692307693
2023-06-23 02:23:00	0.9216	0.0	0.9216
2023-06-23 02:24:00	0.9357692307692308	0.0	0.9357692307692308
2023-06-23 02:25:00	0.9499384615384615	0.0	0.9499384615384615
2023-06-23 02:26:00	0.9641076923076923	0.0	0.9641076923076923
2023-06-23 02:27:00	0.978276923076923	0.0	0.978276923076923
2023-06-23 02:28:00	0.9924461538461539	0.0	0.9924461538461539
2023-06-23 02:29:00	1.0066153846153845	0.0	1.0066153846153845
2023-06-23 02:30:00	1.0207846153846154	0.0	1.0207846153846154
2023-06-23 02:31:00	1.0349538461538461	0.0	1.0349538461538461
2023-06-23 02:32:00	1.049123076923077	0.0	1.049123076923077
2023-06-23 02:33:00	1.0632923076923078	0.0	1.0632923076923078
2023-06-23 02:34:00	1.0774615384615385	0.0	1.0774615384615385
2023-06-23 02:35:00	1.0916307692307692	0.0	1.0916307692307692
2023-06-23 02:36:00	1.1058	0.0	1.1058
2023-06-23 02:37:00	1.1199692307692306	0.0	1.1199692307692306
2023-06-23 02:38:00	1.1341384615384615	0.0	1.1341384615384615
2023-06-23 02:39:00	1.1483076923076923	0.0	1.1483076923076923
2023-06-23 02:40:00	1.1624769230769232	0.0	1.1624769230769232
2023-06-23 02:41:00	1.176646153846154	0.0	1.176646153846154
2023-06-23 02:42:00	1.1908153846153846	0.0	1.1908153846153846
2023-06-23 02:43:00	1.2049846153846153	0.0	1.2049846153846153
2023-06-23 02:44:00	1.219153846153846	0.0	1.219153846153846
2023-06-23 02:45:00	1.2333230769230767	0.0	1.2333230769230767
2023-06-23 02:46:00	1.2474923076923077	0.0	1.2474923076923077
2023-06-23 02:47:00	1.2616615384615384	0.0	1.2616615384615384
2023-06-23 02:48:00	1.2758307692307693	0.0	1.2758307692307693
2023-06-23 02:49:00	1.29	0.0	1.29
2023-06-23 02:50:00	1.278676923076923	0.0	1.278676923076923
2023-06-23 02:51:00	1.2673538461538463	0.0	1.2673538461538463
2023-06-23 02:52:00	1.2560307692307693	0.0	1.2560307692307693
2023-06-23 02:53:00	1.2447076923076923	0.0	1.2447076923076923
2023-06-23 02:54:00	1.2333846153846155	0.0	1.2333846153846155
2023-06-23 02:55:00	1.2220615384615385	0.0	1.2220615384615385
2023-06-23 02:56:00	1.2107384615384615	0.0	1.2107384615384615
2023-06-23 02:57:00	1.1994153846153845	0.0	1.1994153846153845
2023-06-23 02:58:00	1.1880923076923078	0.0	1.1880923076923078
2023-06-23 02:59:00	1.1767692307692308	0.0	1.1767692307692308
2023-06-23 03:00:00	1.1654461538461538	0.0	1.1654461538461538
2023-06-23 03:01:00	1.154123076923077	0.0	1.154123076923077
2023-06-23 03:02:00	1.1428	0.0	1.1428
2023-06-23 03:03:00	1.131476923076923	0.0	1.131476923076923
2023-06-23 03:04:00	1.1201538461538463	0.0	1.1201538461538463
2023-06-23 03:05:00	1.1088307692307693	0.0	1.1088307692307693
2023-06-23 03:06:00	1.0975076923076923	0.0	1.0975076923076923
2023-06-23 03:07:00	1.0861846153846155	0.0	1.0861846153846155
2023-06-23 03:08:00	1.0748615384615385	0.0	1.0748615384615385
2023-06-23 03:09:00	1.0635384615384615	0.0	1.0635384615384615
2023-06-23 03:10:00	1.0522153846153846	0.0	1.0522153846153846
2023-06-23 03:11:00	1.0408923076923078	0.0	1.0408923076923078
