28.8653687411,22.4116944535,20.1220079853,422.825315268
28.5247218135,22.5699399924,20.5915307317,423.559595213
28.835363715,22.7992062826,20.2016995473,44.7639987907
28.786612724,22.8504765386,20.470497726,44.3194946021
28.9386851514,22.9502796317,20.1783498284,44.7120273247
28.6933385557,22.3637840777,20.2818972523,44.4090274091
28.5024113203,22.8289184655,20.2849437298,44.2132625059
28.0213680045,22.7129696791,20.0094686775,46.7321225918
28.3848191096,22.3326998177,20.1062738536,46.6744985008
28.8887539596,22.9437051687,20.8212269128,46.0749052654
28.301666274,22.0420816554,20.673198928,46.6540608784
28.0196447086,22.6727799196,20.8624706212,46.2009688893
28.8332496152,22.8454975409,20.9182146373,46.5494484165
28.8507031751,22.0254546998,20.2375203384,46.0055242641
28.3995686467,22.4109157486,20.4431278093,46.1008580974
284.293980326,22.084873747,20.397686213,46.1367226719
287.610763277,22.0440508174,20.5660553616,46.9503554577
30.2315676304,22.9435840432,20.8375501577,46.2571657477
30.2731512704,22.2767939095,20.9188252559,464.327431691
30.501736829,22.3324561984,20.8473769177,460.435946787
30.5138455801,22.337219883,205.566784661,48.1650781291
30.5221952388,22.7701699613,201.197179288,48.4893823543
30.1716427338,22.2790487706,203.513190579,48.0264585705
30.3051614783,22.6812285632,22.3845102759,48.9407292857
30.6086605957,22.8065081636,22.3294503339,48.6244589971
30.943559563,22.4117471506,22.8200272141,48.5009620171
30.7215090965,22.9225440046,22.9231460014,48.8101082702
30.8313293472,223.143885203,22.827623707,48.8560360782
30.9414530527,222.434874236,22.7669319834,48.9967607824
30.4392046147,228.777496056,22.3400681949,48.6838591672
30.1777083201,223.686685234,22.174500988,48.5734846656
30.0393969852,224.152092616,22.8702521059,48.2019953612
30.621701419,24.5950752237,22.6534916438,48.2041666163
30.4741966018,24.6412359612,22.0891120691,48.8209556702
30.3752340488,24.9074921275,22.6683815812,48.8340020965
30.3607026226,24.5124007002,22.9502737149,48.5931879174
30.2002364587,24.4444660413,22.7110014625,48.1445253126
30.0674514672,24.4170303237,22.9825629952,48.9261071042
30.6392192728,24.4494485817,22.602380765,48.7224897139
30.0442394677,24.7337096621,22.7232407377,48.3487340796
30.5468882192,24.9544817963,22.1411953083,48.3951299336
30.0662836806,24.38715192,22.1793267979,48.8572199798
30.0654165684,24.1237319457,22.4644371247,48.3498909108
30.8326300689,24.3820412782,22.8359577659,48.6187521619
30.4669699386,24.6374680191,22.611702454,48.4306608458
30.6463955161,24.3369198549,22.7907652295,48.3139792574
30.4860409393,24.1113807968,22.846361944,48.5568308474
30.3529550977,247.569665168,22.561468918,48.0808936057
30.0654360433,245.884294542,22.6176432752,48.6516971118
32.1186764166,26.6288291591,22.0180577394,48.3920239592
32.4703358762,26.6145700231,22.5571133567,48.178167927
32.4471930952,26.2394094102,22.5359659804,486.2179864
32.784771305,26.7105893846,22.6901988053,484.793616919
32.3016565448,26.6492342311,22.3323735378,50.1491994143
32.5030055228,264.848842487,22.0484060021,50.9003325998
32.1846003584,261.62593461,22.1788439764,50.4417717043
32.2692178937,2673.92890764,22.6176683516,50.650909738
32.4955700194,28.3521396836,22.9527130042,50.6743951454
32.1032313843,28.6543626337,22.1172005664,50.986839708
32.4460267749,28.21045517,22.5510502389,50.2848738686
32.1128158718,28.4517493456,22.6640451797,50.7393879192
32.7788087993,287.607681209,22.254294593,50.3348518745
32.3082837779,284.848559065,22.7444944036,50.6320374935
32.6044524043,285.14347652,22.8192430468,50.9402301192
32.1752302166,30.4059253117,22.5152945822,50.0069674283
32.970888087,30.2228209949,22.3621362352,50.5380442006
32.2799615438,30.1495529805,22.5038298336,50.2235129306
32.0670410559,30.3037444004,22.8860419331,50.1954546084
32.4539342332,30.9817696782,22.4435563673,50.0711228743
32.4015667543,30.2096878074,22.1007498003,50.0263381169
32.3406546119,300.643106087,22.4517912047,50.081600168
32.5493654314,304.485444045,22.1239044274,50.8417810192
32.1755104168,32.9369680434,22.9762332204,50.1396349796
32.1290492878,32.8574218955,22.1198063308,50.4589662103
32.2562005557,32.0885111663,22.4183645361,50.3976970976
32.1340372532,32.585599538,22.0858533537,50.9859074568
32.4807288737,327.09517291,22.5272500421,50.4515316692
32.586752246,325.391743359,22.7606196722,50.9419907559
32.0795931555,322.532115381,22.2973056396,50.945301151
32.2106720981,34.7556045023,22.0465906548,50.2549598464
32.9282145954,34.958962187,22.0421153721,50.7939252504
32.5874974567,345.536457592,22.4112633674,50.6940782145
32.8170982595,3480.75767975,22.9962093286,50.4210259705
32.3438703645,3470.5796087,22.2651803314,50.6442630071
32.9574858802,36.5768365517,22.9833955637,50.7683865143
32.4464478178,36.2666414079,22.2559251926,50.898424082
32.1202538876,36.0227971504,22.9566338478,50.2175309594
32.0747374113,36.6108489819,22.436779549,50.8915192676
32.16653061,36.3828865736,22.4124248454,50.798247256
32.1228361702,36.8947419792,22.2239370348,50.8987105705
32.0352293471,369.734097833,22.7437470157,50.8993760371
32.5252764137,38.1194737266,22.9138258902,50.525098244
32.9225609404,5.85664071824,22.8954944805,50.0612037811
32.3606173424,40.7174880262,22.138736523,50.6390481161
32.9435638228,40.3504886332,22.4552664032,50.5207738764
32.5787309661,42.3701000294,22.6455150396,50.0267298227
32.5919988257,421.695684146,22.604815058,50.9529455925
32.2148163798,420.56345588,22.6034006835,50.9546451127
32.6819672243,424.870995959,22.1871083506,50.0291813443
32.5296874526,422.883761846,22.0478251754,50.1334749563
32.3128869147,44.8181324759,22.0847236676,50.4137182357
32.0021065857,50.1910093942,22.2589879362,50.8067141208
326.896007643,50.0671370163,22.7772661284,50.807011617
322.01911077,50.2750503229,22.2988817755,50.5210221116
326.04241148,50.7244066186,22.7114738116,50.5028414839
325.9814251,50.3892931824,22.5361980214,50.5384488705
34.6853463095,52.2052563077,22.610257659,50.1102348252
34.6100996913,52.5916299776,22.8963500115,50.9648000251
34.3894700972,52.5960409903,22.3028150955,50.5252331917
34.4180830734,54.1636874883,22.1152903812,50.0958545621
34.2660980509,54.9946452207,22.1525268501,50.9937911395
34.7534521043,54.1717180561,22.884036736,50.5182944693
34.1265684559,54.8277031335,22.056101969,50.6530010987
34.371259711,54.8849283028,22.6942831676,50.9396391353
34.3802550095,54.5829460121,22.3333699943,50.7570010605
34.0681990942,54.7973749877,22.2070080833,50.2358043253
34.9062317721,54.4107084674,22.7703090174,50.6632203431
34.5277631885,54.9769734137,22.7832696117,50.3004922413
34.4680344573,54.7541848697,22.670581443,50.5868227133
34.2243563816,54.5670231501,22.9678810251,50.6415406078
34.902109095,54.6239609831,22.0574720329,50.1992183436
34.4982980163,54.3516228819,22.4810753568,50.1409807694
34.147503391,54.9146679175,22.7280505417,50.6102710678
34.7795138356,548.844951251,22.1469534812,50.906762181
34.7398628156,56.5737380349,22.6725283837,50.4850291894
34.2083192515,56.2364915966,22.4259955693,50.699057709
34.9334761914,56.1211503053,22.6145364467,50.3986287821
34.1229710979,56.669482186,22.0794332183,503.255736556
34.7640970185,56.1169805563,22.2729468444,503.081617133
34.5962468553,56.1821356127,22.7077019319,52.7404785612
34.9739943231,56.1069745606,22.2074471383,52.2824057913
34.4556850549,56.0260334774,22.7763307617,52.6671168953
34.9640269511,56.2521870968,22.0864769131,52.2716568735
34.8590977246,56.4968244514,22.9788452867,52.6502822671
34.3773898538,56.2067879945,22.6575804287,52.8473334103
34.7339136294,56.1522145249,22.6214588175,52.4626181206
34.2354032637,56.1701815004,22.3390884516,52.0327744783
34.6446823224,56.891676606,22.1429906503,52.4774499597
34.9682775119,56.6626560093,22.6301189512,52.2153931334
34.053448333,56.1224755157,22.7172711443,52.4695773216
34.5770073135,56.0910756137,22.2464982103,52.3035730005
34.3405428735,568.795578987,22.8314723193,52.4034549076
34.8234519435,58.9545028645,22.5571835219,52.1407526325
34.4588624623,58.3660392792,223.310817466,52.9643835853
34.9134191009,58.447415241,225.29514045,52.3827806058
34.9453541348,58.2410451306,2246.38686247,52.2931971569
34.4738092996,58.4728723498,2210.93388377,52.6394517525
34.618807583,58.398786734,2223.65390455,52.2793811633
34.6564279115,58.2888993406,24.5188520491,52.0461886794
34.1449950888,58.3759850082,24.0900595722,52.7734451371
34.4536309938,58.1525306978,24.6451031334,52.7518351321
34.6841762968,58.2752246172,24.2259431629,52.1495196024
34.4963682457,58.0069526892,24.2862691776,52.0459048274
34.0735135235,58.2572351239,24.2775854286,52.8205632668
34.866190261,58.0267181559,24.3956079649,52.0336372791
34.6538435044,58.9885044073,24.5418394438,52.0494465782
34.642093786,58.4833890924,24.9338626735,52.811179769
34.2596038148,58.4694989157,24.8809612601,52.4753186804
34.26062034,58.2896442416,24.6939668437,52.8793968547
34.7696489833,58.409220834,24.871226064,52.0288265323
34.5977148039,58.5925813714,24.9857753746,52.929516228
34.9750799457,58.1416976106,24.0020654462,52.9654266297
34.9048180165,58.0968375584,24.5131847198,52.0769070431
34.2510047198,58.7957543603,24.5947117759,52.3634859783
34.7586943952,58.9508703649,24.5795812117,52.3831648466
34.9064549311,58.437682056,24.1855001315,52.8601871511
34.2940383021,58.3123935297,24.4873372159,52.7145197974
34.3713013096,58.3815611151,24.2237705341,52.2000966378
34.3322328175,58.0429628038,24.2949021381,52.8991279396
34.1503019647,58.4936662322,24.1482282812,52.7971008624
34.8877010463,58.7941297939,24.2811378197,52.1283035056
34.4288419996,58.2110139568,24.8504338158,52.5938841921
34.3327610127,58.2027013647,24.0995122317,52.658864219
34.8837478178,58.4078906663,24.1321148393,52.6493608272
34.4906570154,58.771842217,24.9726818467,52.5373551292
34.3633697847,58.2625629015,24.0651611572,52.2405103366
34.7625329888,58.9113589925,24.1893799135,52.944514944
34.882995144,58.9587326048,24.3562249215,52.0847742406
34.9620022056,58.9735094076,24.754133594,52.0186819902
34.6561362556,58.7929612776,24.4942517285,52.0647513497
34.4231200617,58.0915326124,24.7285956714,52.4168973354
34.3706812509,58.335885584,24.1712946602,52.0375638498
34.2494806874,58.7951331277,24.2547979044,52.944645812
34.4498788054,587.9659059,24.3338103611,52.0398449784
34.8677479238,580.103255538,24.5231624058,52.5461097583
34.4653601286,6.00293680807,24.8689324287,52.1347462166
34.7890522988,6.29185575035,24.5409349615,52.4738932135
34.0355793074,6.22876987887,24.5573748698,52.8152614138
34.7423017712,6.47266259105,24.5805846631,52.3819499187
34.1248173221,6.46947611379,24.6882228895,52.3171862554
34.5702111114,6.66323148946,24.623213566,52.3853443126
34.2162484934,6.60365938675,24.1863459932,52.1469669403
34.6224000565,6.67594630491,24.8834130597,52.2361260265
34.9342434594,6.68091774376,24.4962448732,52.0479136032
34.5618534783,6.89423628133,24.2811543533,52.7197967852
34.1308362356,6.8866450827,24.2853421684,52.1999909874
34.6934582052,7.09044900014,24.6789374218,52.6144522091
34.1106791167,7.04081568909,24.3120573549,52.8556539879
34.0845797073,7.05636962445,24.3885170682,52.4042626715
34.0720642298,7.02776337992,24.9521739507,52.9152499339
34.1244685489,7.0703588209,24.0647428215,52.3629283481
34.6315529875,7.41158091419,24.2194611517,52.6289153312
34.7521446799,7.42304692653,24.108826721,52.3024226134
34.0525569036,7.44504166781,24.3057744967,52.1555920115
34.6645251509,7.67845411359,24.0551023834,52.6358947951
34.044866153,7.68004820995,24.6452113665,52.0998607834
34.141476941,7.6181175066,24.0481625793,52.9709701971
34.2623567064,60.1174827803,24.3792558416,52.0296706475
34.1445535424,60.1348807649,24.2917408556,52.3510672818
34.3597769567,60.3957457237,24.2131080063,52.6996448644
34.9290694872,60.9777642031,24.9120292417,52.8686633215
34.875964163,60.7153495868,24.4249161878,52.9056133812
34.5339670269,60.7156981824,24.1675536186,52.8126956667
34.0853448405,60.4401357738,24.354547075,52.9778608795
34.2192024434,60.2059569951,24.7445513281,52.1924432181
34.0863779305,60.0232195717,24.2534900786,52.2884192042
34.8992644871,60.6290055818,24.5928757769,52.6253108338
34.8906382645,60.1092962678,24.0564495182,52.0287996178
34.1743912515,60.7896151538,24.5287648853,52.1867408967
34.3312361699,60.8973272321,24.3573439292,52.8946552521
34.7701152252,60.1386709738,24.7246400449,52.5611314012
34.3561181853,60.6813056978,24.0165604515,52.8037567151
34.6707202615,60.5368154757,24.1979257785,52.0037591024
34.8705027181,60.3864476554,24.2021471892,52.2543289025
34.139245008,60.6195076399,24.4765947603,52.8291369191
34.6413502551,60.2995893783,24.2067258975,52.227765599
34.6132076963,60.6995398101,24.3745291586,52.1831582768
34.7811072846,60.0460672246,24.2187806109,52.6626212791
34.2246294957,60.0907817753,24.6474867198,52.5541736043
34.6832209674,60.6558701266,24.6280549676,52.6662823563
343.54404779,60.6295216328,24.6172585622,52.2608332942
348.740911569,60.4017940844,24.0276765545,52.9700770496
36.5724696498,60.3305828786,24.159891775,52.533174406
36.9805928464,60.1956408409,24.2081618104,52.6539692306
36.3271730251,60.422417308,24.477311629,52.685873051
36.64989498,60.4746552159,24.4757186921,52.0482095813
36.5280007825,60.9361895756,24.7937790588,52.0563821271
36.4850021932,60.746549193,24.9065525374,52.8838401657
36.4529255545,60.8844614017,24.0018251691,52.5766003871
36.3414925704,60.2201299184,24.3279870548,52.6505618527
36.0401289598,60.0960025234,24.0969506448,52.8270107775
36.4282466339,60.1376268459,24.8402295238,52.2010802789
36.9736702801,60.458598342,24.8634355815,52.4351338609
36.763301863,60.4426073775,24.0213453146,52.5482414904
36.1207877146,60.5566448586,24.5634655466,52.2644225251
36.5312989556,60.5494995552,24.1225640943,52.2938309027
36.5293748265,60.1378936384,24.0877759463,52.520612351
36.2471822793,60.8102615822,24.9765451443,52.0922195202
36.29751009,60.1007938062,24.3793359477,52.8614419678
36.7159483292,60.2321757477,24.9938604096,52.5393070558
36.0587184558,60.1636484123,24.6563778402,52.7246598606
36.8575749472,60.4995610692,24.2069601036,52.1377452691
36.6803279455,60.7019213877,24.9155425307,52.6511089296
36.8740378695,60.1989186353,24.0000662891,52.586883895
36.6560164669,60.9968263518,24.3508481825,52.292264355
36.3763837123,60.3795054096,24.6724005595,52.570861656
36.5108181966,60.841147908,24.0322594303,52.4470775526
36.1454900111,60.7361847802,24.1333529612,52.743468969
36.8469956457,60.0010591628,24.4397042278,52.7097186103
36.1095264336,60.6910432958,24.1567459776,52.2771330838
36.8431502399,60.2075111056,24.3534837935,52.1612269506
36.2947309893,60.0826988157,24.1605730259,52.5208653297
36.3229634967,60.1949784951,24.5672238251,52.5696202496
36.51360988,60.395847551,24.1279557952,52.6202342029
36.765629051,60.1209822,24.1526643268,52.4819818845
36.3085929633,60.4908468424,24.0017058955,52.7255086173
36.1483730064,60.3473209866,24.3755570726,52.1014501027
36.2273643296,60.0547022047,24.1611861553,52.3533667702
36.2065728009,62.8662185134,24.4736608954,52.6410155513
36.0853460075,62.0485621333,24.3784728562,52.8069115967
36.2029923322,62.3479805162,24.85141768,52.9486531379
36.3312100181,62.9950310964,24.5345804046,52.5656480252
36.0751021314,62.4861746554,24.6840043593,52.8632603934
36.7966748195,62.384250855,24.1256962444,52.4626996508
36.6391019679,62.1242960705,24.4499676264,52.5698180394
36.1478363428,62.1527085669,24.206337638,52.1701639759
36.0663113409,62.430332056,24.1604535347,52.8199785116
36.5888312883,62.9254963266,24.2598109792,52.8882811887
36.9348108779,62.7090083494,24.9526590345,52.9356263807
36.7037279729,62.5455901701,24.2834631672,52.4034501801
36.5327218714,62.6971675938,24.8657617095,52.1771183045
36.3112338695,62.0535890649,24.4600335398,52.3980080178
36.2083556813,62.545301963,24.2183338101,52.995461514
36.5386193965,62.4824047874,24.6174936346,52.5677403083
36.7424209316,62.1834862319,24.2025634246,52.5828104113
36.3174571441,62.770872693,24.9038447385,52.680837418
36.2065771298,62.7368657664,24.2149145319,52.6144591557
36.4867837324,62.7487772441,24.0898449203,521.377315168
36.1128969631,62.3253315803,24.8287044879,529.851771478
36.3339963856,62.7353287358,24.2568403009,524.284520194
36.2244439919,62.1941292875,24.7405732403,523.528437656
36.7277719097,62.054859247,24.7907402662,54.3757930198
36.0528621587,62.5763946525,24.0065916102,54.070124671
36.5929128765,62.9784875536,24.9874435637,54.2906140837
36.0182683807,62.4285695276,24.8275721386,54.8386750542
36.1122662277,62.1247904649,24.6641309834,54.6940323591
36.4413503893,62.6681035918,24.3659116984,54.3358720505
36.2996157243,62.7607936791,24.059932543,54.9886907556
36.6425310052,62.8628672753,24.00794917,54.3887347171
36.4165112071,62.6335658662,24.7373245323,54.9334818047
36.2595585888,62.2053823152,24.4414643109,54.9110942129
36.3956341162,62.2482897407,24.8953342992,54.41958109
36.3462742403,62.5572097158,24.2240784025,54.7379793295
36.0541507871,62.2270910958,24.4023741236,54.8256687395
36.703814432,62.2126660844,24.3544086885,54.929831888
36.2368751231,62.2459612496,24.0314742113,54.2847331884
36.3110096588,62.407465587,24.7708343979,54.0860222747
36.1941601744,62.7194372764,24.6814949186,54.7154293435
36.9343747774,62.7475728559,24.5762319976,54.2770997133
36.4772951236,62.5518192883,24.8970861293,54.4346725209
36.8390909063,62.9320996585,24.3813139426,54.2847117496
36.7283669095,62.1875149519,24.4699997221,54.2413569291
36.3685772189,62.5733215934,24.7946764487,54.7680232394
36.7475857445,62.6634662874,24.2845045503,54.0050279784
36.5514137482,62.6815402743,24.6835631843,54.6661695402
36.4065277734,62.4146901259,24.4218856849,54.5796832555
36.8785885493,62.6184738598,24.2662018007,54.1392461467
36.9716744535,62.4525143073,24.3010472242,54.5832405722
36.01664748,62.5439375703,24.4062496375,54.0387652906
36.013904454,62.6938892823,24.886004034,54.9883310358
36.4746044214,62.3543443088,24.9820750629,54.1117490975
36.2323353153,62.2778939559,24.2350286523,54.3897889383
36.5837683136,62.1826444562,24.7816644052,54.3262361739
36.818947988,62.9723727692,24.5908116334,54.2062673147
36.6753174382,62.9913790365,24.4191643852,54.3075749287
36.9449212012,62.980283065,24.6000015223,54.5200982065
36.1832499707,62.7141347712,24.1291062933,54.2133646168
36.1790613349,62.491887277,24.4972961919,54.4229535611
36.3506090604,62.4725104151,24.6142022349,54.4195608783
36.2511408968,62.6807215421,24.2673145375,54.7012946903
36.609964961,62.3176592451,24.6233184875,54.1879379662
36.4661640587,62.5010345631,24.51034545,54.1093364112
36.4193048409,62.2676935885,24.8091636538,54.6536528953
36.0072590026,62.2579464435,24.9823157175,54.3741107417
36.557828869,62.0723011951,24.0728730567,54.9918617917
36.505546415,62.7923618517,24.7707531,54.931370187
36.7879732667,62.73068845,24.6747437371,54.9082993783
36.9998912253,62.0818859549,24.1711748421,54.4004760688
36.6241207363,62.0283327432,24.9631630867,54.5288554723
36.5817347082,62.4831775143,24.3448925438,54.3636722634
36.8910756811,62.4474924926,24.508716132,54.9418549091
36.6162128774,62.1505523876,24.1205621177,54.3737865191
36.5523163028,62.896588488,24.4365884116,54.0140196343
36.580795697,62.9455320482,24.278321037,54.6875149465
36.2413443189,62.8308856226,24.2747471649,54.4269807102
36.3241073881,62.3996773953,24.4291517124,54.6177408226
36.2586558809,62.1109250239,24.3289465369,54.08994195
36.3447895092,62.1778596783,24.7137542725,54.2790559399
36.9168602972,64.6352303592,24.9163982688,54.0014117406
36.9253370697,64.4689293099,24.4387644666,54.1895490683
36.7333975444,64.9080331972,24.9846076744,54.0915042263
36.1349788029,64.7145790825,24.0699062858,54.8653804509
36.0471323119,64.6473899949,24.4433372758,54.2473182962
36.2037575549,64.8555895683,24.3598153106,54.878971223
36.4560891668,64.3781172379,24.4590311808,54.3406989298
36.8827271859,64.1569905034,24.8364523813,54.6202259106
36.7926121206,64.5849936164,24.4781076074,54.9083916581
36.7768595323,64.5774117697,24.6683353194,54.3303766075
36.1220912531,64.6000070917,24.2838739923,54.4448510776
36.5427866828,64.4785440804,24.1868008774,54.9464911582
36.8385926578,64.2718436846,24.1466901346,54.2557924054
36.411566115,64.139647278,24.4166782536,54.0983409129
36.1726227347,64.8109281311,24.6667382049,54.6764109165
36.5680041013,64.0566546332,24.8825655674,54.6578820357
36.34571123,64.1479230696,24.7928236451,54.3984918785
36.8236596633,64.2039653254,24.0963867644,54.1041446157
36.6076411142,64.2318796725,24.518914826,54.9927214133
36.9622920806,64.9066622459,24.6004874537,54.3553580069
36.633663098,64.7142261448,24.2031543799,54.0105918997
36.9005937201,64.2561368395,24.185619396,54.4612044455
36.7521158169,64.7003776448,24.7226653917,54.3499020598
36.7946323426,64.8521493648,24.8136601564,54.9288348808
36.2397462507,64.9677880621,24.9901815225,54.6535243052
36.5028886775,64.5878680726,24.8995086505,54.1862033504
36.7885865314,64.6927250955,24.605057032,54.1073163094
36.6385765653,64.6214203123,24.9389042045,54.402931009
36.3175130526,64.7190708052,24.8698241079,54.7833109867
36.539038909,64.8395163791,24.8581662677,54.2252479435
36.5152852424,64.6764949088,24.7140398912,54.5294304212
36.6910217952,64.8281156361,24.3096017372,54.4804140132
36.6286672404,64.9789254837,24.4296518715,54.0958012151
36.1603222321,64.3757190997,24.7425543032,54.2008043318
36.1027081743,64.7087785228,24.4316882712,54.1113369849
36.5711109213,64.41886568,24.9696916091,54.8686041495
36.8617154838,64.8003400161,24.4661621288,54.0813524411
36.9848140004,64.2883752921,24.2269806406,54.3147242904
36.1762146337,64.6068513462,24.5572304463,54.0935167163
36.4451033968,64.8569155053,24.3516600899,54.4941062576
36.6997902313,64.8870996808,24.7759633094,54.4385146025
36.2757365872,64.5461382221,24.448326575,54.4300284583
36.1288569999,64.8305975064,24.05391105,54.7485529459
36.7495889507,64.881402836,24.7263219253,54.7271842681
36.2445582127,64.7519278006,24.7666231451,54.9881511475
36.2351033389,64.7650084509,24.3344970916,54.3328878359
36.3029764257,64.1982082435,24.9241828318,54.6711306671
36.361595681,64.0239836236,24.7282330222,54.5888258856
36.4596510578,64.2040904336,24.2050652842,54.6098708192
36.1505199305,64.4901552997,24.3831015729,54.6520116619
36.0402927229,64.0254760075,24.3099215144,54.2370670398
36.5267248812,64.3733292481,24.8607558904,54.7520172066
36.2761305966,64.948958174,24.1846738051,54.2696305281
36.658740215,64.0195889233,24.5431554293,54.5909528546
36.2099240745,64.5930252112,24.5412033808,54.8570777915
36.7630459401,64.8287084011,24.7811926394,54.1017334819
36.6710280994,64.1897342491,24.8516610223,54.7120621414
36.7310499732,64.9743209844,24.3810852329,54.7056010132
36.4640275299,64.9180588808,24.2613464095,54.2960395791
36.3018558801,64.3483912149,24.4690298924,54.881692263
36.1190268672,64.9020500071,24.8788651736,54.7792549308
36.7341798206,64.9853650557,24.7600869591,54.6138762676
36.0356542407,64.3219799905,24.9291722191,54.8083318076
36.8694534419,64.5099256373,24.4044176586,54.5476279371
36.514376047,64.9616882284,24.0929494714,54.5732530219
36.4312850648,64.4073751666,24.348211879,54.5089163022
36.2320117998,64.7567905775,24.7202744679,54.4533632967
36.9718301301,64.3397381524,24.7841836478,54.9905600698
36.8083430884,64.6051056603,24.8335310146,54.3302699688
36.6394548129,64.0605166534,24.7757880223,54.9742053145
36.2582336433,64.9682646576,24.2221300575,54.5840414086
36.1891833142,64.1857617204,24.4964724886,54.0330729602
36.8497336017,64.6612728873,24.4078137753,54.8944624304
36.9677438989,64.3162119433,24.0778563636,54.4485503424
36.9585375866,64.4746069967,24.7928777515,54.2579867106
36.8277647749,64.3367781487,24.424703942,54.0762028902
36.2517048344,64.6882369975,24.3211270141,54.2683118412
36.0739858123,64.9765431968,24.1217522173,54.1369581233
36.3876415157,64.4230271331,24.5528990889,54.8905776897
36.0301496342,64.4734401917,24.0005740248,54.4769939831
36.1509301607,64.7258222029,24.1214237299,54.1217625931
36.1046027104,64.1703902553,24.8333342016,54.3981390868
36.3339571281,64.1065211908,24.519343193,54.0999132918
36.592401649,64.4493014153,24.4029684934,54.9554506878
36.6254239902,64.6963969938,24.7514702393,54.7544565087
36.0140318808,64.4233277136,24.3467251912,54.2682009089
36.7643938988,64.0875589276,24.7012182123,54.0043607754
36.647910569,64.0082241757,24.2192839382,54.9599589666
36.2561515646,64.3718609225,24.3775399426,54.2078270336
36.5767661672,64.7628611624,24.5814259788,54.7926519832
36.3144152662,64.3916493882,24.9097056006,54.5541616965
36.5902467018,64.2231594494,24.611274786,54.1577636466
36.4017713946,64.8124813647,24.5651347499,54.1890205413
36.8886165426,64.1931108167,24.0523799676,54.3748607984
36.775557173,64.6118218881,24.529999345,54.9144634593
36.8671648052,64.1076080733,24.2545864746,54.0747290937
36.7343968959,64.2731477176,24.576400845,54.7502878651
