1.428939600000000000e+09,5.030984115600590201e+01
1.428939900000000000e+09,4.956113161359518671e+01
1.428940200000000000e+09,4.904877689906527394e+01
1.428940500000000000e+09,4.814369528634205864e+01
1.428940800000000000e+09,4.800785882132393567e+01
1.428941100000000000e+09,4.627217647007532975e+01
1.428941400000000000e+09,4.639287458147321530e+01
1.428941700000000000e+09,4.645516204833980112e+01
1.428942000000000000e+09,4.782904924665177759e+01
1.428942300000000000e+09,4.850684574672157368e+01
1.428942600000000000e+09,4.689449637276785410e+01
1.428942900000000000e+09,4.728606850760323965e+01
1.428943200000000000e+09,4.832978602818083402e+01
1.428943500000000000e+09,4.688891111101421671e+01
1.428943800000000000e+09,4.831250000000000000e+01
1.428944100000000000e+09,4.798999895368309154e+01
1.428944400000000000e+09,4.527100590297157368e+01
1.428944700000000000e+09,4.545950644356865666e+01
1.428945000000000000e+09,4.509341103690013597e+01
1.428945300000000000e+09,4.499773570469442774e+01
1.428945600000000000e+09,4.430983625139511872e+01
1.428945900000000000e+09,4.218375015258789062e+01
1.428946200000000000e+09,4.161795915876119523e+01
1.428946500000000000e+09,4.304961231776646713e+01
1.428946800000000000e+09,4.313047736031665380e+01
1.428947100000000000e+09,4.359827477591375100e+01
1.428947400000000000e+09,4.391314479282922889e+01
1.428947700000000000e+09,4.151335797991071530e+01
1.428948000000000000e+09,4.053203964233399148e+01
1.428948300000000000e+09,4.175907625470838980e+01
1.428948600000000000e+09,4.109392765590126828e+01
1.428948900000000000e+09,4.296879141671315239e+01
1.428949200000000000e+09,4.226874215262274248e+01
1.428949500000000000e+09,4.173130198887412945e+01
1.428949800000000000e+09,4.154498944963730622e+01
1.428950100000000000e+09,4.168612289428710938e+01
1.428950400000000000e+09,4.031392397199358157e+01
1.428950700000000000e+09,4.129210117885047282e+01
1.428951000000000000e+09,4.236271612984795354e+01
1.428951300000000000e+09,4.280103737967354505e+01
1.428951600000000000e+09,5.346557399204802863e+01
1.428951900000000000e+09,5.388586316789901076e+01
1.428952200000000000e+09,5.207384109497071023e+01
1.428952500000000000e+09,5.232944978986468243e+01
1.428952800000000000e+09,4.788583210536416601e+01
1.428953100000000000e+09,4.466978781563896206e+01
1.428953400000000000e+09,4.722030312674384334e+01
1.428953700000000000e+09,4.545676967075892350e+01
1.428954000000000000e+09,4.338735089983261162e+01
1.428954300000000000e+09,4.337208175659179688e+01
1.428954600000000000e+09,4.403947176252088269e+01
1.428954900000000000e+09,4.391475132533476966e+01
1.428955200000000000e+09,4.243188040597095778e+01
1.428955500000000000e+09,4.430688149588444702e+01
1.428955800000000000e+09,4.364747020176482550e+01
1.428956100000000000e+09,4.408914075578962155e+01
1.428956400000000000e+09,4.468319702148440342e+01
1.428956700000000000e+09,4.252766527448378753e+01
1.428957000000000000e+09,4.081547001429967025e+01
1.428957300000000000e+09,4.224352209908626321e+01
1.428957600000000000e+09,4.094452340262273538e+01
1.428957900000000000e+09,4.039578029087612521e+01
1.428958200000000000e+09,3.840690122331891843e+01
1.428958500000000000e+09,3.845124816894529829e+01
1.428958800000000000e+09,3.788559831891738128e+01
1.428959100000000000e+09,3.679351261683877539e+01
1.428959400000000000e+09,3.682752936226986407e+01
1.428959700000000000e+09,3.757358224051333906e+01
1.428960000000000000e+09,3.845274897984092632e+01
1.428960300000000000e+09,3.787493406023301645e+01
1.428960600000000000e+09,3.723227310180659799e+01
1.428960900000000000e+09,3.592761720929827618e+01
1.428961200000000000e+09,3.716741779872347706e+01
1.428961500000000000e+09,3.460943549019945920e+01
1.428961800000000000e+09,3.541046578543523538e+01
1.428962100000000000e+09,3.539439555576873175e+01
1.428962400000000000e+09,3.409626088823591061e+01
1.428962700000000000e+09,3.249374961853029475e+01
1.428963000000000000e+09,3.344427980695448355e+01
1.428963300000000000e+09,3.334661129542757152e+01
1.428963600000000000e+09,3.367381041390555652e+01
1.428963900000000000e+09,3.447493989127023895e+01
1.428964200000000000e+09,3.308616992405482193e+01
1.428964500000000000e+09,3.412761197771341415e+01
1.428964800000000000e+09,3.326793479919430041e+01
1.428965100000000000e+09,3.325279726300918526e+01
1.428965400000000000e+09,3.311696461268837055e+01
1.428965700000000000e+09,3.568849890572685268e+01
1.428966000000000000e+09,3.480629593985425174e+01
1.428966300000000000e+09,3.380338069370812804e+01
1.428966600000000000e+09,3.580275617327011872e+01
1.428966900000000000e+09,3.680247116088869319e+01
1.428967200000000000e+09,3.754427446637838983e+01
1.428967500000000000e+09,3.747173145839146713e+01
1.428967800000000000e+09,3.759274618966235693e+01
1.428968100000000000e+09,3.751410729544504363e+01
1.428968400000000000e+09,3.748868724278042919e+01
1.428968700000000000e+09,3.848292051042830764e+01
1.428969000000000000e+09,3.919773864746090908e+01
1.428969300000000000e+09,4.029505266462048496e+01
1.428969600000000000e+09,3.869988087245396713e+01
1.428969900000000000e+09,3.788756125313895495e+01
1.428970200000000000e+09,4.032881219046454646e+01
1.428970500000000000e+09,4.311249324253623172e+01
1.428970800000000000e+09,4.370909391130720678e+01
1.428971100000000000e+09,4.226373672485350852e+01
1.428971400000000000e+09,4.364014925275528611e+01
1.428971700000000000e+09,4.311167362758087052e+01
1.428972000000000000e+09,4.411173575265065949e+01
1.428972300000000000e+09,4.442048699515204646e+01
1.428972600000000000e+09,4.404093715122762376e+01
1.428972900000000000e+09,4.222873960222511158e+01
1.428973200000000000e+09,4.055654144287110086e+01
1.428973500000000000e+09,4.117471422467908582e+01
1.428973800000000000e+09,4.208546665736606940e+01
1.428974100000000000e+09,4.247980063302176035e+01
1.428974400000000000e+09,4.144477517264234478e+01
1.428974700000000000e+09,3.886565562656942063e+01
1.428975000000000000e+09,3.993011747087751928e+01
1.428975300000000000e+09,3.937458419799799714e+01
1.428975600000000000e+09,3.874939836774548496e+01
1.428975900000000000e+09,3.962278584071567167e+01
1.428976200000000000e+09,3.910845129830496347e+01
1.428976500000000000e+09,3.963589532034733764e+01
1.428976800000000000e+09,3.903976603916712662e+01
1.428977100000000000e+09,3.965494428362161727e+01
1.428977400000000000e+09,3.821928024291990056e+01
1.428977700000000000e+09,3.781707872663228187e+01
1.428978000000000000e+09,3.857797459193637479e+01
1.428978300000000000e+09,3.644578497750416091e+01
1.428978600000000000e+09,3.716691262381414163e+01
1.428978900000000000e+09,3.524826022556852223e+01
1.428979200000000000e+09,3.802560697283061586e+01
1.428979500000000000e+09,3.754821395874019885e+01
1.428979800000000000e+09,3.667033495221817674e+01
1.428980100000000000e+09,3.575052860804967736e+01
1.428980400000000000e+09,3.694958823067805298e+01
1.428980700000000000e+09,3.641526848929273541e+01
1.428981000000000000e+09,3.687584849766322748e+01
1.428981300000000000e+09,3.727742658342631188e+01
1.428981600000000000e+09,3.740810775756840201e+01
1.428981900000000000e+09,3.575290407453269381e+01
1.428982200000000000e+09,3.527070072719027394e+01
1.428982500000000000e+09,3.549817984444755581e+01
1.428982800000000000e+09,3.573608452933174107e+01
1.428983100000000000e+09,3.526732226780482904e+01
1.428983400000000000e+09,3.588501249040871244e+01
1.428983700000000000e+09,3.487322807312009587e+01
1.428984000000000000e+09,3.512071337018699069e+01
1.428984300000000000e+09,3.365184429713657011e+01
1.428984600000000000e+09,3.223668997628345778e+01
1.428984900000000000e+09,3.301616913931714237e+01
1.428985200000000000e+09,3.108615085056852934e+01
1.428985500000000000e+09,3.090294538225451149e+01
1.428985800000000000e+09,3.102795600891110084e+01
1.428986100000000000e+09,3.165529741559708654e+01
1.428986400000000000e+09,3.155263165065217024e+01
1.428986700000000000e+09,3.000773566109795709e+01
1.428987000000000000e+09,3.164036423819404220e+01
1.428987300000000000e+09,2.853973933628623172e+01
1.428987600000000000e+09,3.048761831011091417e+01
1.428987900000000000e+09,2.885541725158689985e+01
1.428988200000000000e+09,2.908321489606588983e+01
1.428988500000000000e+09,3.012101200648717025e+01
1.428988800000000000e+09,3.045881026131765879e+01
1.428989100000000000e+09,3.103984887259344561e+01
1.428989400000000000e+09,2.958431788853232547e+01
1.428989700000000000e+09,2.863895116533551644e+01
1.428990000000000000e+09,2.962999916076659801e+01
1.428990300000000000e+09,3.030464090619768314e+01
1.428990600000000000e+09,2.933875874110626825e+01
1.428990900000000000e+09,2.894689314705985694e+01
1.428991200000000000e+09,2.869818932669504719e+01
1.428991500000000000e+09,2.906814547947472605e+01
1.428991800000000000e+09,2.986722074236191560e+01
1.428992100000000000e+09,3.003116226196290484e+01
1.428992400000000000e+09,3.004571451459608511e+01
1.428992700000000000e+09,2.889017895289827464e+01
1.428993000000000000e+09,2.830797713143485339e+01
1.428993300000000000e+09,2.923910767691474177e+01
1.428993600000000000e+09,2.829633304050993203e+01
1.428993900000000000e+09,2.850869451250351005e+01
1.428994200000000000e+09,2.771241950988769887e+01
1.428994500000000000e+09,2.878046335492818031e+01
1.428994800000000000e+09,2.776126888820107297e+01
1.428995100000000000e+09,2.847589247567315951e+01
1.428995400000000000e+09,2.857702309744694347e+01
1.428995700000000000e+09,2.883482142857143060e+01
1.428996000000000000e+09,3.036928640093121246e+01
1.428996300000000000e+09,2.984716987609860084e+01
1.428996600000000000e+09,2.773138918195448710e+01
1.428996900000000000e+09,2.251280048915316812e+01
1.428997200000000000e+09,2.148708479745045707e+01
1.428997500000000000e+09,2.082149369376043779e+01
1.428997800000000000e+09,2.424947329929892703e+01
1.428998100000000000e+09,2.592394338335311943e+01
1.428998400000000000e+09,2.650499916076660156e+01
1.428998700000000000e+09,2.770335306440078682e+01
1.428999000000000000e+09,2.805677822657996856e+01
1.428999300000000000e+09,2.850831168038505936e+01
1.428999600000000000e+09,2.724960190909254720e+01
1.428999900000000000e+09,2.671724482945032619e+01
1.429000200000000000e+09,2.751186452593121601e+01
1.429000500000000000e+09,2.753283882141109729e+01
1.429000800000000000e+09,2.809079469953268315e+01
1.429001100000000000e+09,2.746184567042757152e+01
1.429001400000000000e+09,2.745289748055595425e+01
1.429001700000000000e+09,2.733077294485914166e+01
1.429002000000000000e+09,2.683849498203822748e+01
1.429002300000000000e+09,2.635696683611191560e+01
1.429002600000000000e+09,2.726708793640140271e+01
1.429002900000000000e+09,2.720863069806778611e+01
1.429003200000000000e+09,2.778349331447057224e+01
1.429003500000000000e+09,2.660399954659595778e+01
1.429003800000000000e+09,2.783535630362374391e+01
1.429004100000000000e+09,2.866615840366912948e+01
1.429004400000000000e+09,2.619102559770851002e+01
1.429004700000000000e+09,2.749216079711910155e+01
1.429005000000000000e+09,2.774686540876118457e+01
1.429005300000000000e+09,2.713108852931426895e+01
1.429005600000000000e+09,2.795182364327565594e+01
1.429005900000000000e+09,2.881002289908273895e+01
1.429006200000000000e+09,2.827416202000213019e+01
1.429006500000000000e+09,2.754600606645851357e+01
1.429006800000000000e+09,2.818634414672850141e+01
1.429007100000000000e+09,2.900129808698378753e+01
1.429007400000000000e+09,2.904884556361606940e+01
1.429007700000000000e+09,2.883022444588795707e+01
1.429008000000000000e+09,2.956794221060614092e+01
1.429008300000000000e+09,3.039521571568082692e+01
1.429008600000000000e+09,3.129057393755231686e+01
1.429008900000000000e+09,3.041782951354979758e+01
1.429009200000000000e+09,3.169913973127088624e+01
1.429009500000000000e+09,3.150657108851837052e+01
1.429009800000000000e+09,3.162815993172785767e+01
1.429010100000000000e+09,3.299920327322824676e+01
1.429010400000000000e+09,3.295023890904022323e+01
1.429010700000000000e+09,3.188433156694681614e+01
1.429011000000000000e+09,3.289621734619139914e+01
1.429011300000000000e+09,3.400979913984028968e+01
1.429011600000000000e+09,3.522153309413366884e+01
1.429011900000000000e+09,3.490891783578055652e+01
1.429012200000000000e+09,3.398095566885815089e+01
1.429012500000000000e+09,3.386158725193573105e+01
1.429012800000000000e+09,3.528928647722511869e+01
1.429013100000000000e+09,3.646632766723629970e+01
1.429013400000000000e+09,3.630520357404438414e+01
1.429013700000000000e+09,3.613913181849887479e+01
1.429014000000000000e+09,3.574381010872976105e+01
1.429014300000000000e+09,3.576160676138744066e+01
1.429014600000000000e+09,3.727262660435262376e+01
1.429014900000000000e+09,3.679763684953961445e+01
1.429015200000000000e+09,3.800200653076169743e+01
1.429015500000000000e+09,3.738946260724748782e+01
1.429015800000000000e+09,3.866392353602817877e+01
1.429016100000000000e+09,3.887114661080496347e+01
1.429016400000000000e+09,3.750963647024973824e+01
1.429016700000000000e+09,4.074731990269253146e+01
1.429017000000000000e+09,4.097820554460801645e+01
1.429017300000000000e+09,4.167279052734379974e+01
1.429017600000000000e+09,4.257827867780407871e+01
1.429017900000000000e+09,4.148430851527627539e+01
1.429018200000000000e+09,4.113050406319755581e+01
1.429018500000000000e+09,4.276654107230054080e+01
1.429018800000000000e+09,4.311229487827843343e+01
1.429019100000000000e+09,4.209692655290871244e+01
1.429019400000000000e+09,4.023071289062500000e+01
1.429019700000000000e+09,3.983541597638809151e+01
1.429020000000000000e+09,4.196963718959267453e+01
1.429020300000000000e+09,4.051755850655695212e+01
1.429020600000000000e+09,4.179214913504463880e+01
1.429020900000000000e+09,4.204711696079802863e+01
1.429021200000000000e+09,4.059713254656111303e+01
1.429021500000000000e+09,4.239605331420899148e+01
1.429021800000000000e+09,3.407908548627578682e+01
1.429022100000000000e+09,7.637701307024271635e+00
1.429022400000000000e+09,6.938800505229407278e+00
1.429022700000000000e+09,2.125677735464914164e+01
1.429023000000000000e+09,8.697708334241598394e+00
1.429023300000000000e+09,2.017892251695901251e+01
1.429023600000000000e+09,7.603344440460200637e+00
1.429023900000000000e+09,2.074768747602188412e+01
1.429024200000000000e+09,3.606548908778596996e+01
1.429024500000000000e+09,3.926362555367605722e+01
1.429024800000000000e+09,3.860130364554274252e+01
1.429025100000000000e+09,4.286873027256552859e+01
1.429025400000000000e+09,4.282678495134630481e+01
1.429025700000000000e+09,4.404177856445310368e+01
1.429026000000000000e+09,4.571849550519668526e+01
1.429026300000000000e+09,4.564323643275666598e+01
1.429026600000000000e+09,4.301823370797295354e+01
1.429026900000000000e+09,4.418217522757394278e+01
1.429027200000000000e+09,4.469064113071983257e+01
1.429027500000000000e+09,4.528443036760600648e+01
1.429027800000000000e+09,4.573569488525390625e+01
1.429028100000000000e+09,4.469750704084128756e+01
1.429028400000000000e+09,4.393436649867467025e+01
1.429028700000000000e+09,4.315627997262136262e+01
1.429029000000000000e+09,4.346329934256414873e+01
1.429029300000000000e+09,4.399508449009482547e+01
1.429029600000000000e+09,4.307902799333840704e+01
1.429029900000000000e+09,4.417401504516600141e+01
1.429030200000000000e+09,4.360873903547018671e+01
1.429030500000000000e+09,4.218525532313756798e+01
1.429030800000000000e+09,4.346792548043386262e+01
1.429031100000000000e+09,4.469773537772044847e+01
1.429031400000000000e+09,4.490926906040732547e+01
1.429031700000000000e+09,4.412027250017442270e+01
1.429032000000000000e+09,4.378271865844730115e+01
1.429032300000000000e+09,4.179538072858538555e+01
1.429032600000000000e+09,4.354699925013947137e+01
1.429032900000000000e+09,4.491213171822685979e+01
1.429033200000000000e+09,4.405259377615794136e+01
1.429033500000000000e+09,4.511745616367882405e+01
1.429033800000000000e+09,4.424498639787951504e+01
1.429034100000000000e+09,4.401317977905269885e+01
1.429034400000000000e+09,4.277366365705218243e+01
1.429034700000000000e+09,4.409237507411417312e+01
1.429035000000000000e+09,4.565242712838306005e+01
1.429035300000000000e+09,4.407757241385323965e+01
1.429035600000000000e+09,4.392256328037802149e+01
1.429035900000000000e+09,4.280611310686381188e+01
1.429036200000000000e+09,4.623069763183590197e+01
1.429036500000000000e+09,4.770848573957167815e+01
1.429036800000000000e+09,4.782628468104767450e+01
1.429037100000000000e+09,4.959437506539485696e+01
1.429037400000000000e+09,5.211868722098213880e+01
1.429037700000000000e+09,5.194331141880583402e+01
1.429038000000000000e+09,6.775407300676619116e+01
1.429038300000000000e+09,6.345227813720700283e+01
1.429038600000000000e+09,5.878618730817518667e+01
1.429038900000000000e+09,5.804208210536417312e+01
1.429039200000000000e+09,5.828142493111745637e+01
1.429039500000000000e+09,5.863975960867743709e+01
1.429039800000000000e+09,5.754071589878623172e+01
1.429040100000000000e+09,5.345952115740091415e+01
1.429040400000000000e+09,5.132015609741209516e+01
1.429040700000000000e+09,5.056159319196429180e+01
1.429041000000000000e+09,5.304892948695587052e+01
1.429041300000000000e+09,5.193244498116625607e+01
1.429041600000000000e+09,5.500220162527905643e+01
1.429041900000000000e+09,5.159820338657922889e+01
1.429042200000000000e+09,5.151027570452011872e+01
1.429042500000000000e+09,4.759082031249999289e+01
1.429042800000000000e+09,4.772919191632949065e+01
1.429043100000000000e+09,4.549671009608677252e+01
1.429043400000000000e+09,5.006146185738695209e+01
1.429043700000000000e+09,4.895666176932194702e+01
1.429044000000000000e+09,4.503609630039763090e+01
1.429044300000000000e+09,4.496150861467630477e+01
1.429044600000000000e+09,4.448316574096680398e+01
1.429044900000000000e+09,4.369938387189588269e+01
1.429045200000000000e+09,4.393195179530557226e+01
1.429045500000000000e+09,4.468229239327564528e+01
1.429045800000000000e+09,4.503715951102124393e+01
1.429046100000000000e+09,4.281123515537802859e+01
1.429046400000000000e+09,4.308672223772320820e+01
1.429046700000000000e+09,4.227966308593750711e+01
1.429047000000000000e+09,4.322501100812638697e+01
1.429047300000000000e+09,4.365575245448516739e+01
1.429047600000000000e+09,4.499114935738695920e+01
1.429047900000000000e+09,4.504732949393134334e+01
1.429048200000000000e+09,4.138298198154992491e+01
1.429048500000000000e+09,4.142756925310411020e+01
1.429048800000000000e+09,4.173129653930659799e+01
1.429049100000000000e+09,3.770935549054828329e+01
1.429049400000000000e+09,3.812070683070587052e+01
1.429049700000000000e+09,3.772861426217215808e+01
1.429050000000000000e+09,3.884296853201734478e+01
1.429050300000000000e+09,3.774343654087612521e+01
1.429050600000000000e+09,4.039892469133652497e+01
1.429050900000000000e+09,3.973946762084960227e+01
1.429051200000000000e+09,3.956393160138808440e+01
1.429051500000000000e+09,4.039863041469026683e+01
1.429051800000000000e+09,3.869953101021906150e+01
1.429052100000000000e+09,3.817066247122623679e+01
1.429052400000000000e+09,4.037214442661832692e+01
1.429052700000000000e+09,4.072303662981301642e+01
1.429053000000000000e+09,4.241787719726559658e+01
1.429053300000000000e+09,4.427490343366348213e+01
1.429053600000000000e+09,4.513975742885047993e+01
