1430272800,789.739501953125
1430276400,778.480285644531
1430280000,820.662231445312
1430283600,951.75146484375
1430287200,1142.41357421875
1430290800,1340.40576171875
1430294400,1485.84899902344
1430298000,1686.71533203125
1430301600,1672.89733886719
1430305200,1683.21887207031
1430308800,1733.16369628906
1430312400,1708.79638671875
1430316000,1717.03918457031
1430319600,1686.72778320312
1430323200,1614.70727539062
1430326800,1662.8857421875
1430330400,1819.65490722656
1430334000,2039.4091796875
1430337600,2054.38159179688
1430341200,1864.98071289062
1430344800,1558.92687988281
1430348400,1121.76098632812
1430352000,901.660522460938
1430355600,840.001403808594
1430359200,807.53955078125
1430362800,787.160766601562
1430366400,798.59619140625
1430370000,907.338562011719
1430373600,1122.89770507812
1430377200,1301.9033203125
1430380800,1447.79833984375
1430384400,1504.14526367188
1430388000,1264.86633300781
1430391600,1517.98571777344
1430395200,1497.65588378906
1430398800,1535.87048339844
1430402400,1470.72045898438
1430406000,1519.08056640625
1430409600,1354.71630859375
1430413200,1490.47082519531
1430416800,1644.65637207031
1430420400,1699.8935546875
1430424000,1937.18054199219
1430427600,1814.11157226562
1430431200,1398.07824707031
1430434800,1113.33337402344
1430438400,930.784912109375
1430442000,872.481323242188
1430445600,778.561706542969
1430449200,724.972778320312
1430452800,729.551330566406
1430456400,839.13671875
1430460000,1005.11901855469
1430463600,1165.40319824219
1430467200,1342.07983398438
1430470800,1395.83935546875
1430474400,1445.84289550781
1430478000,1410.65881347656
1430481600,1397.22436523438
1430485200,1401.24816894531
1430488800,1466.25573730469
1430492400,1570.61340332031
1430496000,1513.40417480469
1430499600,1542.78332519531
1430503200,1638.52062988281
1430506800,1692.259765625
1430510400,1747.94372558594
1430514000,1622.26184082031
1430517600,1328.52502441406
1430521200,1036.21997070312
1430524800,878.884521484375
1430528400,806.007263183594
1430532000,769.584899902344
1430535600,746.682983398438
1430539200,777.1796875
1430542800,851.1953125


