1428939600,47.3098411560059
1428939900,46.5566673278809
1428940200,46.0398483276367
1428940500,45.1303024291992
1428940800,44.9900016784668
1428941100,43.2498550415039
1428941400,43.3660888671875
1428941700,43.4239120483398
1428942000,44.7933349609375
1428942300,45.466667175293
1428942600,43.849853515625
1428942900,44.2369613647461
1428943200,45.2762145996094
1428943500,43.8308753967285
1428943800,45.25
1428944100,44.9230346679688
1428944400,42.199577331543
1428944700,42.3836135864258
1428945000,42.013053894043
1428945300,41.912914276123
1428945600,41.2205505371094
1428945900,39.0900001525879
1428946200,38.5197448730469
1428946500,39.9469337463379
1428946800,40.0233345031738
1428947100,40.4866676330566
1428947400,40.7970733642578
1428947700,38.392822265625
1428948000,37.407039642334
1428948300,38.6296119689941
1428948600,37.9599990844727
1428948900,39.8303985595703
1428949200,39.1258850097656
1428949500,38.5839805603027
1428949800,38.3932037353516
1428950100,38.5298728942871
1428950400,37.1532096862793
1428950700,38.1269226074219
1428951000,39.1930732727051
1428951300,39.6269302368164
1428951600,50.2870025634766
1428951900,50.7028274536133
1428952200,48.8863410949707
1428952500,49.1374855041504
1428952800,44.6894035339356
1428953100,41.4688949584961
1428953400,44.0149459838867
1428953700,42.2469482421875
1428954000,40.1730651855469
1428954300,40.1533317565918
1428954600,40.8162574768066
1428954900,40.6870727539062
1428955200,39.1997375488281
1428955500,41.0702743530273
1428955800,40.4063987731934
1428956100,40.8436050415039
1428956400,41.4331970214844
1428956700,39.2732009887695
1428957000,37.5565414428711
1428957300,38.9801292419434
1428957600,37.6766662597656
1428957900,37.1234588623047
1428958200,35.1301155090332
1428958500,35.1699981689453
1428958800,34.5998840332031
1428959100,33.5033340454102
1428959400,33.532886505127
1428959700,34.2744750976562
1428960000,35.1491775512695
1428960300,34.5668983459473
1428960600,33.9197731018066
1428960900,32.610652923584
1428961200,33.8459892272949
1428961500,31.2835426330566
1428961800,32.0801086425781
1428962100,32.0595741271973
1428962400,30.7569751739502
1428962700,29.1499996185303
1428963000,30.0960655212402
1428963300,29.993932723999
1428963600,30.3166675567627
1428963900,31.1133327484131
1428964200,29.7200984954834
1428964500,30.7570762634277
1428964800,29.8929347991943
